X,Y,OBJECTID,Watershed,Waterbody,Latitude,Longitude,Collection,SampleDept,FTS42,FTS42Flag,FTS62,FTS62Flag,FTS82,FTS82Flag,FOSA,FOSAFlag,NEtFOSAA,NMeFOSAA,PFBA,PFBAFlag,PFBS,PFBSFlag,PFDA,PFDAFlag,PFDoA,PFDoAFlag,PFDS,PFDSFlag,PFHpA,PFHpAFlag,PFHpS,PFHpSFlag,PFHxA,PFHxAFlag,PFHxS,PFHxSFlag,PFNA,PFNAFlag,PFNS,PFNSFlag,PFOA,PFOAFlag,PFOS,PFOSFlag,PFPeA,PFPeAFlag,PFPeS,PFPeSFlag,PFTeA,PFTeAFlag,PFTriA,PFTriAFlag,PFUnA,PFUnAFlag,PF3ONS9Cl,ADONA,ADONAFlag,GenX,GenXFlag,FTCA53,NEtFOSAAFlag,NMeFOSAAFlag,PF3OUdS11Cl,PF3OUdS11ClFlag,PF3ONS9ClFlag,FTCA53Flag
-83.3065000000749,44.4211499999726,56,Lake Huron,Lake Huron,44.42115,-83.3065,2019/11/20 00:00:00+00,1m above bottom,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,1.4,J,0.3,J,0.29,K,0.52,K,0.3,K,0.54,J,0.18,K,0.86,J,1.4,J B,0.25,K,0.15,K,1.2,J,1.5,J,0.63,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3065000000749,44.4211499999726,57,Lake Huron,Lake Huron,44.42115,-83.3065,2019/11/20 00:00:00+00,1m below surface,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,1.4,J,0.3,J,0.29,K,0.52,K,0.3,K,0.54,J,0.18,K,0.86,J,1.4,J B,0.25,K,0.15,K,1.2,J,1.5,J,0.63,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3065000000749,44.4211499999726,58,Lake Huron,Lake Huron,44.42115,-83.3065,2019/11/20 00:00:00+00,Mid-Depth,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,1.4,J,0.3,J,0.29,K,0.52,K,0.3,K,0.54,J,0.18,K,0.86,J,1.4,J B,0.25,K,0.15,K,1.2,J,1.5,J,0.63,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3065000000749,44.4211499999726,59,Lake Huron,Lake Huron,44.42115,-83.3065,2021/04/07 00:00:00+00,1m above bottom,0.22,K,2.3,K,0.42,K,0.89,K,1.2,1.1,2.2,K,0.32,J,0.28,K,0.5,K,0.29,K,0.66,J,0.17,K,1.1,J,0.88,J,0.25,K,0.34,K,1.3,J,1.8, ,0.55,J,0.27,K,0.66,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3065000000749,44.4211499999726,60,Lake Huron,Lake Huron,44.42115,-83.3065,2021/04/07 00:00:00+00,1m below surface,0.22,K,2.3,K,0.42,K,0.89,K,1.2,1.1,2.2,K,0.32,J,0.28,K,0.5,K,0.29,K,0.66,J,0.17,K,1.1,J,0.88,J,0.25,K,0.34,K,1.3,J,1.8, ,0.55,J,0.27,K,0.66,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3065000000749,44.4211499999726,61,Lake Huron,Lake Huron,44.42115,-83.3065,2021/04/07 00:00:00+00,Mid-Depth,0.22,K,2.3,K,0.42,K,0.89,K,1.2,1.1,2.2,K,0.32,J,0.28,K,0.5,K,0.29,K,0.66,J,0.17,K,1.1,J,0.88,J,0.25,K,0.34,K,1.3,J,1.8, ,0.55,J,0.27,K,0.66,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,62,Lake Huron,Lake Huron,44.40425,-83.31707,2019/07/30 00:00:00+00,1m below surface,5.1,K,2,K,2,K,0.35,K,1.9,3.1,0.87,J,0.22,J,0.31,K,0.54,K,0.32,K,0.53,J,0.19,K,0.9,J,0.58,J B,0.27,K,0.16,K,1.3,J,1.5,J,0.56,J,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,63,Lake Huron,Lake Huron,44.40425,-83.31707,2019/07/30 00:00:00+00,Mid-Depth,5.1,K,2,K,2,K,0.35,K,1.9,3.1,0.87,J,0.22,J,0.31,K,0.54,K,0.32,K,0.53,J,0.19,K,0.9,J,0.58,J B,0.27,K,0.16,K,1.3,J,1.5,J,0.56,J,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,64,Lake Huron,Lake Huron,44.40425,-83.31707,2019/11/20 00:00:00+00,1m above bottom,5.1,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.3,J,0.3,K,0.53,K,0.31,K,0.54,J,0.18,K,0.84,J,1.5,J B,0.26,K,0.16,K,1.1,J,1.8,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,65,Lake Huron,Lake Huron,44.40425,-83.31707,2019/11/20 00:00:00+00,1m below surface,5.1,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.3,J,0.3,K,0.53,K,0.31,K,0.54,J,0.18,K,0.84,J,1.5,J B,0.26,K,0.16,K,1.1,J,1.8,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,66,Lake Huron,Lake Huron,44.40425,-83.31707,2019/11/20 00:00:00+00,Mid-Depth,5.1,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.3,J,0.3,K,0.53,K,0.31,K,0.54,J,0.18,K,0.84,J,1.5,J B,0.26,K,0.16,K,1.1,J,1.8,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,67,Lake Huron,Lake Huron,44.40425,-83.31707,2021/04/07 00:00:00+00,1m above bottom,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,2.2,K,0.18,K,0.28,K,0.5,K,0.29,K,0.31,J I,0.17,K,0.92,J I,1.4,J,0.25,K,0.34,K,0.82,J,2, ,0.45,K,0.28,K,0.67,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,68,Lake Huron,Lake Huron,44.40425,-83.31707,2021/04/07 00:00:00+00,1m below surface,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,2.2,K,0.18,K,0.28,K,0.5,K,0.29,K,0.31,J I,0.17,K,0.92,J I,1.4,J,0.25,K,0.34,K,0.82,J,2, ,0.45,K,0.28,K,0.67,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3170700000804,44.4042500003373,69,Lake Huron,Lake Huron,44.40425,-83.31707,2021/04/07 00:00:00+00,Mid-Depth,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,2.2,K,0.18,K,0.28,K,0.5,K,0.29,K,0.31,J I,0.17,K,0.92,J I,1.4,J,0.25,K,0.34,K,0.82,J,2, ,0.45,K,0.28,K,0.67,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,70,Lake Huron,Lake Huron,44.403,-83.31016,2019/07/30 00:00:00+00,1m above bottom,5,K,1.9,K,1.9,K,0.33,K,1.8,3,0.89,J B,0.29,J B,0.3,K,0.52,K,0.31,K,0.64,J I,0.18,K,0.84,J,0.65,J B,0.26,K,0.15,K,1.5,J,1.3,J,0.84,J,0.29,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,71,Lake Huron,Lake Huron,44.403,-83.31016,2019/07/30 00:00:00+00,1m below surface,5,K,1.9,K,1.9,K,0.33,K,1.8,3,0.89,J B,0.29,J B,0.3,K,0.52,K,0.31,K,0.64,J I,0.18,K,0.84,J,0.65,J B,0.26,K,0.15,K,1.5,J,1.3,J,0.84,J,0.29,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,72,Lake Huron,Lake Huron,44.403,-83.31016,2019/07/30 00:00:00+00,Mid-Depth,5,K,1.9,K,1.9,K,0.33,K,1.8,3,0.89,J B,0.29,J B,0.3,K,0.52,K,0.31,K,0.64,J I,0.18,K,0.84,J,0.65,J B,0.26,K,0.15,K,1.5,J,1.3,J,0.84,J,0.29,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,73,Lake Huron,Lake Huron,44.403,-83.31016,2019/11/20 00:00:00+00,1m above bottom,4.8,K,1.8,K,1.8,K,0.32,K,1.7,2.9,1.5,J,0.34,J,0.29,K,0.54,K,0.32,K,0.23,K,0.19,K,0.53,K,0.25,J B,0.25,K,0.15,K,1.2,J,1.7,J,0.45,K,0.3,K,0.29,K,1.3,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,74,Lake Huron,Lake Huron,44.403,-83.31016,2019/11/20 00:00:00+00,1m below surface,4.8,K,1.8,K,1.8,K,0.32,K,1.7,2.9,1.5,J,0.34,J,0.29,K,0.54,K,0.32,K,0.23,K,0.19,K,0.53,K,0.25,J B,0.25,K,0.15,K,1.2,J,1.7,J,0.45,K,0.3,K,0.29,K,1.3,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,75,Lake Huron,Lake Huron,44.403,-83.31016,2019/11/20 00:00:00+00,Mid-Depth,4.8,K,1.8,K,1.8,K,0.32,K,1.7,2.9,1.5,J,0.34,J,0.29,K,0.54,K,0.32,K,0.23,K,0.19,K,0.53,K,0.25,J B,0.25,K,0.15,K,1.2,J,1.7,J,0.45,K,0.3,K,0.29,K,1.3,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,76,Lake Huron,Lake Huron,44.403,-83.31016,2021/04/07 00:00:00+00,1m above bottom,0.23,K,2.4,K,0.44,K,0.95,K,1.3,1.2,2.3,K,0.19,K,0.3,K,0.53,K,0.31,K,0.24,K,0.18,K,1.3,J I,1.3,J,0.26,K,0.36,K,1.1,J,2.1, ,0.47,K,0.29,K,0.7,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,77,Lake Huron,Lake Huron,44.403,-83.31016,2021/04/07 00:00:00+00,1m below surface,0.23,K,2.4,K,0.44,K,0.95,K,1.3,1.2,2.3,K,0.19,K,0.3,K,0.53,K,0.31,K,0.24,K,0.18,K,1.3,J I,1.3,J,0.26,K,0.36,K,1.1,J,2.1, ,0.47,K,0.29,K,0.7,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3101599997841,44.4030000002498,78,Lake Huron,Lake Huron,44.403,-83.31016,2021/04/07 00:00:00+00,Mid-Depth,0.23,K,2.4,K,0.44,K,0.95,K,1.3,1.2,2.3,K,0.19,K,0.3,K,0.53,K,0.31,K,0.24,K,0.18,K,1.3,J I,1.3,J,0.26,K,0.36,K,1.1,J,2.1, ,0.47,K,0.29,K,0.7,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,79,Lake Huron,Lake Huron,44.40162,-83.3023,2019/07/30 00:00:00+00,1m above bottom,5.1,K,1.9,K,1.9,K,0.34,K,1.9,3,0.88,J B,0.25,J B,0.3,K,0.54,K,0.31,K,0.62,J,0.19,K,0.93,J,0.66,J B,0.26,K,0.16,K,1.3,J,1.2,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,80,Lake Huron,Lake Huron,44.40162,-83.3023,2019/07/30 00:00:00+00,1m below surface,5.1,K,1.9,K,1.9,K,0.34,K,1.9,3,0.88,J B,0.25,J B,0.3,K,0.54,K,0.31,K,0.62,J,0.19,K,0.93,J,0.66,J B,0.26,K,0.16,K,1.3,J,1.2,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,81,Lake Huron,Lake Huron,44.40162,-83.3023,2019/07/30 00:00:00+00,Mid-Depth,5.1,K,1.9,K,1.9,K,0.34,K,1.9,3,0.88,J B,0.25,J B,0.3,K,0.54,K,0.31,K,0.62,J,0.19,K,0.93,J,0.66,J B,0.26,K,0.16,K,1.3,J,1.2,J,0.7,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,82,Lake Huron,Lake Huron,44.40162,-83.3023,2019/11/20 00:00:00+00,1m above bottom,5.1,K,2,K,2,K,0.34,K,1.9,3,1.2,J,0.3,J,0.3,K,0.54,K,0.31,K,0.57,J,0.19,K,0.95,J,0.97,J B,0.26,K,0.16,K,1.3,J,1.4,J,0.65,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,83,Lake Huron,Lake Huron,44.40162,-83.3023,2019/11/20 00:00:00+00,1m below surface,5.1,K,2,K,2,K,0.34,K,1.9,3,1.2,J,0.3,J,0.3,K,0.54,K,0.31,K,0.57,J,0.19,K,0.95,J,0.97,J B,0.26,K,0.16,K,1.3,J,1.4,J,0.65,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,84,Lake Huron,Lake Huron,44.40162,-83.3023,2019/11/20 00:00:00+00,Mid-Depth,5.1,K,2,K,2,K,0.34,K,1.9,3,1.2,J,0.3,J,0.3,K,0.54,K,0.31,K,0.57,J,0.19,K,0.95,J,0.97,J B,0.26,K,0.16,K,1.3,J,1.4,J,0.65,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,85,Lake Huron,Lake Huron,44.40162,-83.3023,2021/04/07 00:00:00+00,1m above bottom,0.22,K,2.3,K,0.43,K,0.91,K,1.2,1.1,2.2,K,0.3,J,0.29,K,0.51,K,0.3,K,0.69,J,0.18,K,1.1,J I,0.81,J,0.25,K,0.34,K,1.2,J,1.7,J,0.45,K,0.28,K,0.68,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,86,Lake Huron,Lake Huron,44.40162,-83.3023,2021/04/07 00:00:00+00,1m below surface,0.22,K,2.3,K,0.43,K,0.91,K,1.2,1.1,2.2,K,0.3,J,0.29,K,0.51,K,0.3,K,0.69,J,0.18,K,1.1,J I,0.81,J,0.25,K,0.34,K,1.2,J,1.7,J,0.45,K,0.28,K,0.68,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3022999997452,44.4016199995634,87,Lake Huron,Lake Huron,44.40162,-83.3023,2021/04/07 00:00:00+00,Mid-Depth,0.22,K,2.3,K,0.43,K,0.91,K,1.2,1.1,2.2,K,0.3,J,0.29,K,0.51,K,0.3,K,0.69,J,0.18,K,1.1,J I,0.81,J,0.25,K,0.34,K,1.2,J,1.7,J,0.45,K,0.28,K,0.68,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,88,Lake Huron,Lake Huron,44.39185,-83.32234,2019/07/30 00:00:00+00,1m above bottom,4.5,K,1.7,K,1.7,K,0.3,K,1.7,2.7,1.4,J,0.23,J,0.27,K,0.48,K,0.28,K,0.44,J,0.17,K,0.86,J,0.76,J B,0.32,J,0.14,K,1.2,J,1.4,J,0.7,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,89,Lake Huron,Lake Huron,44.39185,-83.32234,2019/07/30 00:00:00+00,1m below surface,4.5,K,1.7,K,1.7,K,0.3,K,1.7,2.7,1.4,J,0.23,J,0.27,K,0.48,K,0.28,K,0.44,J,0.17,K,0.86,J,0.76,J B,0.32,J,0.14,K,1.2,J,1.4,J,0.7,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,90,Lake Huron,Lake Huron,44.39185,-83.32234,2019/07/30 00:00:00+00,Mid-Depth,4.5,K,1.7,K,1.7,K,0.3,K,1.7,2.7,1.4,J,0.23,J,0.27,K,0.48,K,0.28,K,0.44,J,0.17,K,0.86,J,0.76,J B,0.32,J,0.14,K,1.2,J,1.4,J,0.7,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,91,Lake Huron,Lake Huron,44.39185,-83.32234,2019/11/20 00:00:00+00,1m above bottom,5,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.28,J,0.3,K,0.53,K,0.31,K,0.64,J,0.18,K,0.82,J,1.1,J B,0.26,K,0.15,K,1.2,J,1.5,J,0.67,J,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,92,Lake Huron,Lake Huron,44.39185,-83.32234,2019/11/20 00:00:00+00,1m below surface,5,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.28,J,0.3,K,0.53,K,0.31,K,0.64,J,0.18,K,0.82,J,1.1,J B,0.26,K,0.15,K,1.2,J,1.5,J,0.67,J,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,93,Lake Huron,Lake Huron,44.39185,-83.32234,2019/11/20 00:00:00+00,Mid-Depth,5,K,1.9,K,1.9,K,0.34,K,1.8,3,1.4,J,0.28,J,0.3,K,0.53,K,0.31,K,0.64,J,0.18,K,0.82,J,1.1,J B,0.26,K,0.15,K,1.2,J,1.5,J,0.67,J,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,94,Lake Huron,Lake Huron,44.39185,-83.32234,2019/11/20 00:00:00+00,Mid-Depth,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,1.3,J,0.27,J,0.29,K,0.51,K,0.3,K,0.52,J,0.18,K,0.81,J,0.99,J B,0.25,K,0.15,K,1.2,J,1.2,J,0.67,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,95,Lake Huron,Lake Huron,44.39185,-83.32234,2021/04/07 00:00:00+00,1m above bottom,0.23,K,2.4,K,0.44,K,0.93,K,1.2,1.1,2.3,K,0.19,K,0.29,K,0.52,K,0.3,K,0.24,K,0.18,K,1.1,J,1.3,J,0.26,K,0.35,K,1,J,2, ,0.46,K,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,96,Lake Huron,Lake Huron,44.39185,-83.32234,2021/04/07 00:00:00+00,1m below surface,0.23,K,2.4,K,0.44,K,0.93,K,1.2,1.1,2.3,K,0.19,K,0.29,K,0.52,K,0.3,K,0.24,K,0.18,K,1.1,J,1.3,J,0.26,K,0.35,K,1,J,2, ,0.46,K,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3223400002908,44.3918499995779,97,Lake Huron,Lake Huron,44.39185,-83.32234,2021/04/07 00:00:00+00,Mid-Depth,0.23,K,2.4,K,0.44,K,0.93,K,1.2,1.1,2.3,K,0.19,K,0.29,K,0.52,K,0.3,K,0.24,K,0.18,K,1.1,J,1.3,J,0.26,K,0.35,K,1,J,2, ,0.46,K,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,98,Lake Huron,Lake Huron,44.39001,-83.31543,2019/07/30 00:00:00+00,1m above bottom,4.6,K,1.7,K,1.7,K,0.31,K,1.7,2.7,0.85,J,0.18,J,0.27,K,0.48,K,0.28,K,0.57,J,0.17,K,0.79,J,0.64,J B,0.24,J,0.14,K,1.3,J,1.3,J,0.65,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,99,Lake Huron,Lake Huron,44.39001,-83.31543,2019/07/30 00:00:00+00,1m below surface,4.6,K,1.7,K,1.7,K,0.31,K,1.7,2.7,0.85,J,0.18,J,0.27,K,0.48,K,0.28,K,0.57,J,0.17,K,0.79,J,0.64,J B,0.24,J,0.14,K,1.3,J,1.3,J,0.65,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,100,Lake Huron,Lake Huron,44.39001,-83.31543,2019/07/30 00:00:00+00,Mid-Depth,4.6,K,1.7,K,1.7,K,0.31,K,1.7,2.7,0.85,J,0.18,J,0.27,K,0.48,K,0.28,K,0.57,J,0.17,K,0.79,J,0.64,J B,0.24,J,0.14,K,1.3,J,1.3,J,0.65,J,0.26,K,0.25,K,1.1,K,0.96,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,101,Lake Huron,Lake Huron,44.39001,-83.31543,2019/11/20 00:00:00+00,1m above bottom,5.2,K,2,K,2,K,0.35,K,1.9,3.1,1.3,J,0.26,J,0.31,K,0.55,K,0.32,K,0.61,J,0.19,K,0.83,J,0.92,J B,0.27,K,0.16,K,1.3,J,1.4,J,0.71,J,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,102,Lake Huron,Lake Huron,44.39001,-83.31543,2019/11/20 00:00:00+00,1m below surface,5.2,K,2,K,2,K,0.35,K,1.9,3.1,1.3,J,0.26,J,0.31,K,0.55,K,0.32,K,0.61,J,0.19,K,0.83,J,0.92,J B,0.27,K,0.16,K,1.3,J,1.4,J,0.71,J,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,103,Lake Huron,Lake Huron,44.39001,-83.31543,2019/11/20 00:00:00+00,Mid-Depth,5.2,K,2,K,2,K,0.35,K,1.9,3.1,1.3,J,0.26,J,0.31,K,0.55,K,0.32,K,0.61,J,0.19,K,0.83,J,0.92,J B,0.27,K,0.16,K,1.3,J,1.4,J,0.71,J,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,104,Lake Huron,Lake Huron,44.39001,-83.31543,2021/04/07 00:00:00+00,1m above bottom,0.23,K,2.4,K,0.43,K,0.93,K,1.2,1.1,2.3,K,0.33,J,0.29,K,0.52,K,0.3,K,0.61,J,0.18,K,0.96,J,1.2,J,0.26,K,0.35,K,1.4,J,1.8,J,0.7,J,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,105,Lake Huron,Lake Huron,44.39001,-83.31543,2021/04/07 00:00:00+00,1m below surface,0.23,K,2.4,K,0.43,K,0.93,K,1.2,1.1,2.3,K,0.33,J,0.29,K,0.52,K,0.3,K,0.61,J,0.18,K,0.96,J,1.2,J,0.26,K,0.35,K,1.4,J,1.8,J,0.7,J,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3154299999945,44.3900100001615,106,Lake Huron,Lake Huron,44.39001,-83.31543,2021/04/07 00:00:00+00,Mid-Depth,0.23,K,2.4,K,0.43,K,0.93,K,1.2,1.1,2.3,K,0.33,J,0.29,K,0.52,K,0.3,K,0.61,J,0.18,K,0.96,J,1.2,J,0.26,K,0.35,K,1.4,J,1.8,J,0.7,J,0.28,K,0.69,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3079500003922,44.3879899996388,107,Lake Huron,Lake Huron,44.38799,-83.30795,2019/07/30 00:00:00+00,1m above bottom,4.5,K,1.8,K,1.8,K,0.31,K,1.7,2.7,0.88,J,0.2,J,0.27,K,0.49,K,0.28,K,0.6,J,0.17,K,0.79,J,0.56,J B,0.24,K,0.14,K,1.2,J,1.2,J,0.74,J,0.27,K,0.26,K,1.1,K,0.97,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3079500003922,44.3879899996388,108,Lake Huron,Lake Huron,44.38799,-83.30795,2019/07/30 00:00:00+00,1m below surface,4.5,K,1.8,K,1.8,K,0.31,K,1.7,2.7,0.88,J,0.2,J,0.27,K,0.49,K,0.28,K,0.6,J,0.17,K,0.79,J,0.56,J B,0.24,K,0.14,K,1.2,J,1.2,J,0.74,J,0.27,K,0.26,K,1.1,K,0.97,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.3079500003922,44.3879899996388,109,Lake Huron,Lake Huron,44.38799,-83.30795,2019/07/30 00:00:00+00,Mid-Depth,4.5,K,1.8,K,1.8,K,0.31,K,1.7,2.7,0.88,J,0.2,J,0.27,K,0.49,K,0.28,K,0.6,J,0.17,K,0.79,J,0.56,J B,0.24,K,0.14,K,1.2,J,1.2,J,0.74,J,0.27,K,0.26,K,1.1,K,0.97,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
