DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3059923,"1H,1H,9H-Hexadecafluoro-1-nonanol",376-18-1,MSXVQELLSMPBFD-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C9H4F16O/c10-2(11)4(14,15)6(18,19)8(22,23)9(24,25)7(20,21)5(16,17)3(12,13)1-26/h2,26H,1H2",C9H4F16O,432.104,432.000665,69,,63,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60197405,(Perfluorohexyl)methyl methacrylate,48076-44-4,OGTUUPXNYCOCKQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H7F13O2/c1-4(2)5(25)26-3-6(12,13)7(14,15)8(16,17)9(18,19)10(20,21)11(22,23)24/h1,3H2,2H3",C11H7F13O2,418.154,418.023846,36,,25,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3031862,Perfluorohexanoic acid,307-24-4,PXUULQAPEKKVAH-UHFFFAOYSA-N,Undecafluorohexanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF11O2/c7-2(8,1(18)19)3(9,10)4(11,12)5(13,14)6(15,16)17/h(H,18,19)",C6HF11O2,314.054,313.980089,211,41,85,1,1,43/1098,4.0,1098
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7068556,N-(3-(Dimethylamino)propyl) perfluorohexane sulfonamide,50598-28-2,INDOGKYZYLAGEM-UHFFFAOYSA-N,"N-[3-(Dimethylamino)propyl]-1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonamide",CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H13F13N2O2S/c1-26(2)5-3-4-25-29(27,28)11(23,24)9(18,19)7(14,15)6(12,13)8(16,17)10(20,21)22/h25H,3-5H2,1-2H3",C11H13F13N2O2S,484.28,484.049015,48,,26,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60370610,Trifluoroacetyl triflate,68602-57-3,FWJGTOABGBFQNT-UHFFFAOYSA-N,,FC(F)(F)C(=O)OS(=O)(=O)C(F)(F)F,"InChI=1S/C3F6O4S/c4-2(5,6)1(10)13-14(11,12)3(7,8)9",C3F6O4S,246.08,245.942149,15,,45,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8062101,2-(Perfluorooctyl)ethyl methacrylate,1996-88-9,HBZFBSFGXQBQTB-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl 2-methylprop-2-enoate",CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C14H9F17O2/c1-5(2)6(32)33-4-3-7(15,16)8(17,18)9(19,20)10(21,22)11(23,24)12(25,26)13(27,28)14(29,30)31/h1,3-4H2,2H3",C14H9F17O2,532.197,532.033108,70,,67,,1,5/298,2.0,298
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60184456,Ethyl perfluorononanoate,30377-52-7,DRLDSHOYANTUND-UHFFFAOYSA-N,Ethyl heptadecafluorononanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H5F17O2/c1-2-30-3(29)4(12,13)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)10(24,25)11(26,27)28/h2H2,1H3",C11H5F17O2,492.132,492.001808,43,,53,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5073292,Nonafluoro-tert-butanol,2378-02-1,XZNOAVNRSFURIR-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-ol",OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H",C4HF9O,236.037,235.988368,53,,72,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70565479,8H-Perfluorooctanoic acid,13973-14-3,AEBAYKKLSQLBDU-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8-Tetradecafluorooctanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C8H2F14O2/c9-1(10)3(11,12)5(15,16)7(19,20)8(21,22)6(17,18)4(13,14)2(23)24/h1H,(H,23,24)",C8H2F14O2,396.08,395.983124,33,,,,1,19/462,4.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80445177,3-(Perfluorobutyl)propanoic acid,80705-13-1,QWHCZVLZUPZGSI-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,7-Nonafluoroheptanoic acid",OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H5F9O2/c8-4(9,2-1-3(17)18)5(10,11)6(12,13)7(14,15)16/h1-2H2,(H,17,18)",C7H5F9O2,292.101,292.014583,35,,23,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3066215,(Heptafluorobutanoyl)pivaloylmethane,17587-22-3,SQNZLBOJCWQLGQ-UHFFFAOYSA-N,"6,6,7,7,8,8,8-Heptafluoro-2,2-dimethyloctane-3,5-dione",CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H11F7O2/c1-7(2,3)5(18)4-6(19)8(11,12)9(13,14)10(15,16)17/h4H2,1-3H3",C10H11F7O2,296.185,296.064727,66,4,80,,1,27/506,5.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60880148,3:2 Fluorotelomer iodide,1513-88-8,TZNRRNKRZXHADL-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-5-iodopentane",FC(F)(F)C(F)(F)C(F)(F)CCI,"InChI=1S/C5H4F7I/c6-3(7,1-2-13)4(8,9)5(10,11)12/h1-2H2",C5H4F7I,323.98,323.924590,30,,60,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10190840,"1H,1H-Heptafluorobutylamine",374-99-2,WBGBQSRNXPVFDB-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutan-1-amine",NCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H4F7N/c5-2(6,1-12)3(7,8)4(9,10)11/h1,12H2",C4H4F7N,199.072,199.023196,39,,62,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059924,Methyl perfluorooctanoate,376-27-2,XOCNYZFAMHDXJK-UHFFFAOYSA-N,Methyl pentadecafluorooctanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H3F15O2/c1-26-2(25)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)24/h1H3",C9H3F15O2,428.097,427.989352,75,,63,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6047575,"3,3,4,4,5,5,6,6,6-Nonafluorohexene",19430-93-4,GVEUEBXMTMZVSD-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,6-Nonafluorohex-1-ene",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,"InChI=1S/C6H3F9/c1-2-3(7,8)4(9,10)5(11,12)6(13,14)15/h2H,1H2",C6H3F9,246.076,246.009104,116,3,77,,1,0/198,0.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50880213,Methyl perfluoro(2-propoxypropanoate),13140-34-6,DSKGYKJXZRFRDP-UHFFFAOYSA-N,"Methyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C7H3F11O3/c1-20-2(19)3(8,5(11,12)13)21-7(17,18)4(9,10)6(14,15)16/h1H3",C7H3F11O3,344.08,343.990654,36,,50,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5059793,7:1 Fluorotelomer alcohol,307-30-2,PJDOLCGOTSNFJM-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H3F15O/c9-2(10,1-24)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h24H,1H2",C8H3F15O,400.087,399.994437,76,,59,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3032620,Hexaflumuron,86479-06-3,RGNPBRKPHBKNKX-UHFFFAOYSA-N,"N-{[3,5-Dichloro-4-(1,1,2,2-tetrafluoroethoxy)phenyl]carbamoyl}-2,6-difluorobenzamide",FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,"InChI=1S/C16H8Cl2F6N2O3/c17-7-4-6(5-8(18)12(7)29-16(23,24)14(21)22)25-15(28)26-13(27)11-9(19)2-1-3-10(11)20/h1-5,14H,(H2,25,26,27,28)",C16H8Cl2F6N2O3,461.14,459.981616,171,49,87,,1,64/911,7.0,911
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1068772,2-(Perfluorobutyl)ethyl acrylate,52591-27-2,GYUPEJSTJSFVRR-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,6-Nonafluorohexyl prop-2-enoate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,"InChI=1S/C9H7F9O2/c1-2-5(19)20-4-3-6(10,11)7(12,13)8(14,15)9(16,17)18/h2H,1,3-4H2",C9H7F9O2,318.139,318.030233,54,,69,,1,67/500,13.0,500
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50184728,Perfluorodecanedioic acid,307-78-8,YPCSMEGZIYWAAZ-UHFFFAOYSA-N,Hexadecafluorodecanedioic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,"InChI=1S/C10H2F16O4/c11-3(12,1(27)28)5(15,16)7(19,20)9(23,24)10(25,26)8(21,22)6(17,18)4(13,14)2(29)30/h(H,27,28)(H,29,30)",C10H2F16O4,490.096,489.969759,46,,61,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379814,Perfluoro-2-ethoxyethanesulfonic acid,113507-82-7,RJGUAQKOHAABLK-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-(pentafluoroethoxy)ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,"InChI=1S/C4HF9O4S/c5-1(6,7)2(8,9)17-3(10,11)4(12,13)18(14,15)16/h(H,14,15,16)",C4HF9O4S,316.09,315.945183,38,,46,,2,15/299,5.0,299
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90880979,(Perfluoro-n-octyl)ethane,77117-48-7,JNAIMEWMJYVGEW-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluorodecane",CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H5F17/c1-2-3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h2H2,1H3",C10H5F17,448.123,448.011979,37,,49,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70379871,3-(Perfluorohexyl)propanol,80806-68-4,HMGDEQANNRNNKX-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononan-1-ol",OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H7F13O/c10-4(11,2-1-3-23)5(12,13)6(14,15)7(16,17)8(18,19)9(20,21)22/h23H,1-3H2",C9H7F13O,378.133,378.028931,33,,49,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059928,Perfluorobutanedioic acid,377-38-8,YUDUFRYTKFGQCL-UHFFFAOYSA-N,Tetrafluorobutanedioic acid,OC(=O)C(F)(F)C(F)(F)C(O)=O,"InChI=1S/C4H2F4O4/c5-3(6,1(9)10)4(7,8)2(11)12/h(H,9,10)(H,11,12)",C4H2F4O4,190.05,189.988921,71,5,73,,1,9/496,2.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60862823,Perfluoro(2-methyl-3-oxahexanoyl) fluoride,2062-98-8,BCLQALQSEBVVAD-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-(heptafluoropropoxy)propanoyl fluoride",FC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C6F12O2/c7-1(19)2(8,4(11,12)13)20-6(17,18)3(9,10)5(14,15)16",C6F12O2,332.045,331.970667,61,,67,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30379857,1-(Perfluorohexyl)ethane,80793-17-5,SKRWRXWNQFQGRU-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorooctane",CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H5F13/c1-2-3(9,10)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h2H2,1H3",C8H5F13,348.107,348.018366,51,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30193676,"2,2,2-Trifluoroethyl trifluoroacetate",407-38-5,ZKUJOCJJXCPCFS-UHFFFAOYSA-N,"2,2,2-Trifluoroethyl trifluoroacetate",FC(F)(F)COC(=O)C(F)(F)F,"InChI=1S/C4H2F6O2/c5-3(6,7)1-12-2(11)4(8,9)10/h1H2",C4H2F6O2,196.048,195.995898,49,,65,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30170109,"3,3-Bis(trifluoromethyl)-2-propenoic acid",1763-28-6,ZSBJCNVMTCMOBW-UHFFFAOYSA-N,"4,4,4-Trifluoro-3-(trifluoromethyl)but-2-enoic acid",OC(=O)C=C(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H2F6O2/c6-4(7,8)2(1-3(12)13)5(9,10)11/h1H,(H,12,13)",C5H2F6O2,208.059,207.995898,38,,67,,1,56/497,11.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90285748,Methyl perfluoroethyl ketone,374-41-4,ZHJANTJICQVKOI-UHFFFAOYSA-N,"3,3,4,4,4-Pentafluorobutan-2-one",CC(=O)C(F)(F)C(F)(F)F,"InChI=1S/C4H3F5O/c1-2(10)3(5,6)4(7,8)9/h1H3",C4H3F5O,162.059,162.010406,31,,59,,1,2/198,1.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80382154,Perfluoroheptanoyl chloride,52447-22-0,IAHVCTQMGIVZJU-UHFFFAOYSA-N,Tridecafluoroheptanoyl chloride,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,"InChI=1S/C7ClF13O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21",C7ClF13O,382.51,381.943008,30,,32,,2,10/462,2.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60663110,Perfluoro-4-isopropoxybutanoic acid,801212-59-9,HFUCGDPRBKRBFR-UHFFFAOYSA-N,"2,2,3,3,4,4-Hexafluoro-4-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]butanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C7HF13O3/c8-2(9,1(21)22)3(10,11)7(19,20)23-4(12,5(13,14)15)6(16,17)18/h(H,21,22)",C7HF13O3,380.061,379.971810,35,,10,,1,21/470,4.0,470
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10880178,Hexafluoroisopropyl acrylate,2160-89-6,MNSWITGNWZSAMC-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoropropan-2-yl prop-2-enoate",FC(F)(F)C(OC(=O)C=C)C(F)(F)F,"InChI=1S/C6H4F6O2/c1-2-3(13)14-4(5(7,8)9)6(10,11)12/h2,4H,1H2",C6H4F6O2,222.086,222.011548,55,,73,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3038939,Perfluorooctanesulfonamide,754-91-6,RRRXPPIDPYTNJG-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)",C8H2F17NO2S,499.14,498.953478,181,1179,90,,1,373/1071,35.0,1071
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40382115,Methyl 3-chloroperfluoropropanoate,127589-63-3,YHMRYDXPCZSESQ-UHFFFAOYSA-N,"Methyl 3-chloro-2,2,3,3-tetrafluoropropanoate",COC(=O)C(F)(F)C(F)(F)Cl,"InChI=1S/C4H3ClF4O2/c1-11-2(10)3(6,7)4(5,8)9/h1H3",C4H3ClF4O2,194.51,193.975770,28,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30193671,"Bis(2,2,2-trifluoroethyl)amine",407-01-2,GTJGHXLFPMOKCE-UHFFFAOYSA-N,"2,2,2-Trifluoro-N-(2,2,2-trifluoroethyl)ethan-1-amine",FC(F)(F)CNCC(F)(F)F,"InChI=1S/C4H5F6N/c5-3(6,7)1-11-2-4(8,9)10/h11H,1-2H2",C4H5F6N,181.081,181.032618,24,,60,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40235137,Dimethoxymethyl((perfluorohexyl)ethyl)silane,85857-17-6,UWZZATWXHUNWJV-UHFFFAOYSA-N,"Dimethoxy(methyl)(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane",CO[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,"InChI=1S/C11H13F13O2Si/c1-25-27(3,26-2)5-4-6(12,13)7(14,15)8(16,17)9(18,19)10(20,21)11(22,23)24/h4-5H2,1-3H3",C11H13F13O2Si,452.287,452.047722,37,,32,,1,0/496,0.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10379991,3-(Perfluorooctyl)propanol,1651-41-8,FQTWAKFTSLUFFS-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecan-1-ol",OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H7F17O/c12-4(13,2-1-3-29)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)10(24,25)11(26,27)28/h29H,1-3H2",C11H7F17O,478.149,478.022544,31,,53,,2,164/469,35.0,469
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00870523,"1H,1H,3H-Perfluorobutanol",382-31-0,LVFXLZRISXUAIL-UHFFFAOYSA-N,"2,2,3,4,4,4-Hexafluorobutan-1-ol",OCC(F)(F)C(F)C(F)(F)F,"InChI=1S/C4H4F6O/c5-2(4(8,9)10)3(6,7)1-11/h2,11H,1H2",C4H4F6O,182.065,182.016634,48,,80,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40392097,[(Heptafluoropropyl)sulfanyl]acetic acid,204057-69-2,QGUZLZPSVHUJGC-UHFFFAOYSA-N,[(Heptafluoropropyl)sulfanyl]acetic acid,OC(=O)CSC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H3F7O2S/c6-3(7,4(8,9)10)5(11,12)15-1-2(13)14/h1H2,(H,13,14)",C5H3F7O2S,260.13,259.974198,21,,21,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8068250,2:2 Fluorotelomer iodide,40723-80-6,PPXVPFPTMXFUDE-UHFFFAOYSA-N,"1,1,1,2,2-Pentafluoro-4-iodobutane",FC(F)(F)C(F)(F)CCI,"InChI=1S/C4H4F5I/c5-3(6,1-2-10)4(7,8)9/h1-2H2",C4H4F5I,273.972,273.927790,43,,72,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60379284,"2-(Perfluoropropoxy)-1H,1H-perfluoropropanol",26537-88-2,MSOLHCPBFWYOSH-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-(heptafluoropropoxy)propan-1-ol",OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C6H3F11O2/c7-2(1-18,4(10,11)12)19-6(16,17)3(8,9)5(13,14)15/h18H,1H2",C6H3F11O2,316.07,315.995739,32,,30,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50375114,"Perfluoro-3,6,9-trioxatridecanoic acid",330562-41-9,GDQLSTSWOFAQNO-UHFFFAOYSA-N,"Difluoro{1,1,2,2-tetrafluoro-2-[1,1,2,2-tetrafluoro-2-(nonafluorobutoxy)ethoxy]ethoxy}acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10HF19O5/c11-2(12,1(30)31)32-7(22,23)8(24,25)34-10(28,29)9(26,27)33-6(20,21)4(15,16)3(13,14)5(17,18)19/h(H,30,31)",C10HF19O5,562.083,561.952058,40,,36,,1,187/504,37.0,504
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90623282,"1,1,2-Trifluoro-1-methoxy-2-(trifluoromethoxy)ethane",996-56-5,PYSBCYQDWOCAHY-UHFFFAOYSA-N,"1,1,2-Trifluoro-1-methoxy-2-(trifluoromethoxy)ethane",COC(F)(F)C(F)OC(F)(F)F,"InChI=1S/C4H4F6O2/c1-11-3(6,7)2(5)12-4(8,9)10/h2H,1H3",C4H4F6O2,198.064,198.011548,10,,9,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10335698,Methyl perfluoropentanoate,13038-26-1,OSDPSOBLGQUCQX-UHFFFAOYSA-N,Methyl nonafluoropentanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H3F9O2/c1-17-2(16)3(7,8)4(9,10)5(11,12)6(13,14)15/h1H3",C6H3F9O2,278.074,277.998933,32,,42,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80371528,2-Chloro(perfluoro-2-methylpentane),67437-97-2,NTLNMNNHUJOUOM-UHFFFAOYSA-N,"2-Chloro-1,1,1,3,3,4,4,5,5,5-decafluoro-2-(trifluoromethyl)pentane",FC(F)(F)C(F)(F)C(F)(F)C(Cl)(C(F)(F)F)C(F)(F)F,"InChI=1S/C6ClF13/c7-1(4(12,13)14,5(15,16)17)2(8,9)3(10,11)6(18,19)20",C6ClF13,354.5,353.948094,29,,28,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044397,Trifluoromethanesulfonic acid,1493-13-6,ITMCEJHCFYSIIV-UHFFFAOYSA-N,Trifluoromethanesulfonic acid,OS(=O)(=O)C(F)(F)F,"InChI=1S/CHF3O3S/c2-1(3,4)8(5,6)7/h(H,5,6,7)",CHF3O3S,150.07,149.959850,139,446,136,2,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90870315,3-Ethoxyperfluoro(2-methylhexane),297730-93-9,HHBBIOLEJRWIGU-UHFFFAOYSA-N,"3-Ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-(trifluoromethyl)hexane",CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",C9H5F15O,414.114,414.010087,78,,47,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70380841,"1H,2H,2H-Perfluorobutane",86884-16-4,KPIWBTHJFIZHLS-UHFFFAOYSA-N,"1,1,1,2,4,4,4-Heptafluorobutane",FC(CC(F)(F)F)C(F)(F)F,"InChI=1S/C4H3F7/c5-2(4(9,10)11)1-3(6,7)8/h2H,1H2",C4H3F7,184.057,184.012297,18,,28,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60217076,Hexafluoroacetylacetone dihydrate,66922-83-6,PXNXMEXSPOKKSW-UHFFFAOYSA-N,"1,1,1,5,5,5-Hexafluoropentane-2,4-dione--water (1/2)",O.O.FC(F)(F)C(=O)CC(=O)C(F)(F)F,"InChI=1S/C5H2F6O2.2H2O/c6-4(7,8)2(12)1-3(13)5(9,10)11;;/h1H2;2*1H2",C5H6F6O4,244.089,244.017028,17,,26,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00880187,"3,5,7,8-Tetrachloroperfluorooctanoic acid",2923-68-4,YSPJDMQUTGFRFK-UHFFFAOYSA-N,"3,5,7,8-Tetrachloro-2,2,3,4,4,5,6,6,7,8,8-undecafluorooctanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,"InChI=1S/C8HCl4F11O2/c9-3(15,2(13,14)1(24)25)6(18,19)4(10,16)7(20,21)5(11,17)8(12,22)23/h(H,24,25)",C8HCl4F11O2,479.88,477.855500,31,,35,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30379357,3(Perfluoro-2-butyl)propanol,239463-96-8,WHNVWOCZLNZDCM-UHFFFAOYSA-N,"4,5,5,6,6,6-Hexafluoro-4-(trifluoromethyl)hexan-1-ol",OCCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C7H7F9O/c8-4(2-1-3-17,6(11,12)13)5(9,10)7(14,15)16/h17H,1-3H2",C7H7F9O,278.118,278.035318,20,,21,,2, ,,
